rcuk_tags.level,rcuk_tags.subject,rcuk_tags.topic,rcuk_tags.tag
2,"Atomic and molecular physics","Scattering & Spectroscopy","Scattering & Spectroscopy"
3,"Atomic and molecular physics","Scattering & Spectroscopy","Atomic and Molecular Structure"
3,"Atomic and molecular physics","Scattering & Spectroscopy","Atomic Collisions"
3,"Atomic and molecular physics","Scattering & Spectroscopy","Atomic Photoionisation"
3,"Atomic and molecular physics","Scattering & Spectroscopy","Atoms in External Fields"
3,"Atomic and molecular physics","Scattering & Spectroscopy","Chemical Physics"
3,"Atomic and molecular physics","Scattering & Spectroscopy","Cluster Physics"
3,"Atomic and molecular physics","Scattering & Spectroscopy","Electron-Atom Scattering"
3,"Atomic and molecular physics","Scattering & Spectroscopy","Electron-Ion Scattering"
3,"Atomic and molecular physics","Scattering & Spectroscopy","Electron-Molecule Scattering"
3,"Atomic and molecular physics","Scattering & Spectroscopy","Excited States"
3,"Atomic and molecular physics","Scattering & Spectroscopy","Highly Charged Particles"
3,"Atomic and molecular physics","Scattering & Spectroscopy","Ionic Collisions"
3,"Atomic and molecular physics","Scattering & Spectroscopy","Lasers and Prepared States"
3,"Atomic and molecular physics","Scattering & Spectroscopy","Molecular Collisions"
3,"Atomic and molecular physics","Scattering & Spectroscopy","Molecular Photoionisation"
3,"Atomic and molecular physics","Scattering & Spectroscopy","Molecules in External Fields"
3,"Atomic and molecular physics","Scattering & Spectroscopy","Muon Interactions"
3,"Atomic and molecular physics","Scattering & Spectroscopy","Parity Nonconservation"
3,"Atomic and molecular physics","Scattering & Spectroscopy","Photon Interactions "
3,"Atomic and molecular physics","Scattering & Spectroscopy","R-Matrix"
3,"Atomic and molecular physics","Scattering & Spectroscopy","Reactive Scattering"
3,"Atomic and molecular physics","Scattering & Spectroscopy","VUV Radiation"
1,"Bioengineering",NA,"Bioengineering"
2,"Bioengineering","Biochemical engineering","Biochemical engineering"
3,"Bioengineering","Biochemical engineering","Antibiotics"
3,"Bioengineering","Biochemical engineering","Biochemical engineering"
3,"Bioengineering","Biochemical engineering","Bioprocessing"
3,"Bioengineering","Biochemical engineering","Biotransformation"
3,"Bioengineering","Biochemical engineering","Cell engineering"
3,"Bioengineering","Biochemical engineering","Directed evolution"
3,"Bioengineering","Biochemical engineering","Enzymes"
3,"Bioengineering","Biochemical engineering","Mammalian cells"
3,"Bioengineering","Biochemical engineering","Over-expression"
3,"Bioengineering","Biochemical engineering","Scale-down production"
3,"Bioengineering","Biochemical engineering","Scale-up production"
3,"Bioengineering","Biochemical engineering","Separation processes"
3,"Bioengineering","Biochemical engineering","Xenobiotics"
2,"Bioengineering","Bioenergy","Bioenergy"
3,"Bioengineering","Bioenergy","Alternative Energy Biomass"
3,"Bioengineering","Bioenergy","Artificial photosynthesis"
3,"Bioengineering","Bioenergy","Bio-Refinery"
3,"Bioengineering","Bioenergy","Bioenergy"
3,"Bioengineering","Bioenergy","Bioenergy - demand for"
3,"Bioengineering","Bioenergy","Bioenergy - distributed Power"
3,"Bioengineering","Bioenergy","Bioenergy feedstocks"
3,"Bioengineering","Bioenergy","Bioenergy for Clean Transport"
3,"Bioengineering","Bioenergy","Bioenergy Pyrolysis"
3,"Bioengineering","Bioenergy","Bioenergy Reaction Kinetics"
3,"Bioengineering","Bioenergy","Biofuel Life-cycle Analysis"
3,"Bioengineering","Bioenergy","Biofuels"
3,"Bioengineering","Bioenergy","Biogas"
3,"Bioengineering","Bioenergy","Biological Hydrogen Production"
3,"Bioengineering","Bioenergy","Biomass"
3,"Bioengineering","Bioenergy","Biomass Photoreactors"
3,"Bioengineering","Bioenergy","Biorefineries "
3,"Bioengineering","Bioenergy","Co-Firing"
3,"Bioengineering","Bioenergy","Combustion of Biomass/Biofuels"
3,"Bioengineering","Bioenergy","Direct-Fired Systems"
3,"Bioengineering","Bioenergy","Energy Crops"
3,"Bioengineering","Bioenergy","Energy from Landfill"
3,"Bioengineering","Bioenergy","Energy from Waste"
3,"Bioengineering","Bioenergy","Gasification"
3,"Bioengineering","Bioenergy","Methane from Anaerobic Digestion"
3,"Bioengineering","Bioenergy","Microbial hydrogen generation"
3,"Bioengineering","Bioenergy","Pollutants from Biomass"
3,"Bioengineering","Bioenergy","Pyrolysis"
3,"Bioengineering","Bioenergy","Renewables"
3,"Bioengineering","Bioenergy","Short rotation coppice"
3,"Bioengineering","Bioenergy","Sustainable energy production"
3,"Bioengineering","Bioenergy","Thermal Bioenergy Reactors"
2,"Bioengineering","Biomaterials","Biomaterials"
3,"Bioengineering","Biomaterials","Acrylics"
3,"Bioengineering","Biomaterials","Adhesion of biomaterials"
3,"Bioengineering","Biomaterials","Adsorbents"
3,"Bioengineering","Biomaterials","Aggregation products"
3,"Bioengineering","Biomaterials","Amalgam"
3,"Bioengineering","Biomaterials","Amyloid fibrils"
3,"Bioengineering","Biomaterials","Antimicrobial Agents/Materials"
3,"Bioengineering","Biomaterials","Bio-artificial Interfaces"
3,"Bioengineering","Biomaterials","Bioceramics"
3,"Bioengineering","Biomaterials","Biocompatibility"
3,"Bioengineering","Biomaterials","Biofibrils"
3,"Bioengineering","Biomaterials","Bioglass"
3,"Bioengineering","Biomaterials","Bioinorganic compounds"
3,"Bioengineering","Biomaterials","Biomaterial Cements"
3,"Bioengineering","Biomaterials","Biomaterials"
3,"Bioengineering","Biomaterials","Biomaterials - Artery"
3,"Bioengineering","Biomaterials","Biomaterials - Breast"
3,"Bioengineering","Biomaterials","Biomaterials - Eye"
3,"Bioengineering","Biomaterials","Biomaterials - Finger"
3,"Bioengineering","Biomaterials","Biomaterials - Heart"
3,"Bioengineering","Biomaterials","Biomaterials - Hip"
3,"Bioengineering","Biomaterials","Biomaterials - Mouth"
3,"Bioengineering","Biomaterials","Biomaterials - Muscle"
3,"Bioengineering","Biomaterials","Biomaterials - Neural"
3,"Bioengineering","Biomaterials","Biomaterials - Tooth"
3,"Bioengineering","Biomaterials","Biomaterials - Vein"
3,"Bioengineering","Biomaterials","Biomimetic Materials"
3,"Bioengineering","Biomaterials","Biomonomers"
3,"Bioengineering","Biomaterials","Biopolymer Biomaterial"
3,"Bioengineering","Biomaterials","Biorecognition"
3,"Bioengineering","Biomaterials","Bioresponsive Material"
3,"Bioengineering","Biomaterials","Calcium Phosphates"
3,"Bioengineering","Biomaterials","Cell material interaction"
3,"Bioengineering","Biomaterials","Cohesion"
3,"Bioengineering","Biomaterials","Collagen"
3,"Bioengineering","Biomaterials","Colour - Biomaterials"
3,"Bioengineering","Biomaterials","Composite Biomaterials"
3,"Bioengineering","Biomaterials","Conduction/Conductivity of Biomaterials"
3,"Bioengineering","Biomaterials","Corrosion of biomaterials"
3,"Bioengineering","Biomaterials","Degradable biomaterials"
3,"Bioengineering","Biomaterials","Dental Materials"
3,"Bioengineering","Biomaterials","Dressings -Biomaterial"
3,"Bioengineering","Biomaterials","Elasticity of Biomaterials"
3,"Bioengineering","Biomaterials","Fibrin - Biomaterials"
3,"Bioengineering","Biomaterials","Gels - Biomaterial"
3,"Bioengineering","Biomaterials","Glass Ionomers"
3,"Bioengineering","Biomaterials","Gut Biomaterials"
3,"Bioengineering","Biomaterials","Haemocompatibility of Biomaterials"
3,"Bioengineering","Biomaterials","Hard Tissue Replacement"
3,"Bioengineering","Biomaterials","Heart Valve biomaterials"
3,"Bioengineering","Biomaterials","Heart Valve Replacement"
3,"Bioengineering","Biomaterials","Hydrogels"
3,"Bioengineering","Biomaterials","Hydroxyapatite"
3,"Bioengineering","Biomaterials","Interface Mechanics"
3,"Bioengineering","Biomaterials","Membranes - Biomaterials"
3,"Bioengineering","Biomaterials","Metal Alloys"
3,"Bioengineering","Biomaterials","Metal Matrix Composites BioMa"
3,"Bioengineering","Biomaterials","Microleakage"
3,"Bioengineering","Biomaterials","Modified Biomaterial Surfaces"
3,"Bioengineering","Biomaterials","Non-degradable Biomaterial"
3,"Bioengineering","Biomaterials","Polymer Matrix Bimaterial Composites"
3,"Bioengineering","Biomaterials","Polymerisation Shrinkage"
3,"Bioengineering","Biomaterials","Polymers (Biomaterials)"
3,"Bioengineering","Biomaterials","Polyurethanes (Biomaterials)"
3,"Bioengineering","Biomaterials","Soft Tissue Replacement"
3,"Bioengineering","Biomaterials","Solubility - Biomaterial"
3,"Bioengineering","Biomaterials","Sorbents -Biomaterial"
3,"Bioengineering","Biomaterials","Surface Roughness/Friction"
3,"Bioengineering","Biomaterials","Thermal Expansion"
3,"Bioengineering","Biomaterials","Vascular Grafts"
3,"Bioengineering","Biomaterials","Viscoelasticity"
3,"Bioengineering","Biomaterials","Wear of Biomaterials"
2,"Bioengineering","Bionanoscience","Bionanoscience"
3,"Bioengineering","Bionanoscience","2-D nanoscale system"
3,"Bioengineering","Bionanoscience","3-D nanoscale system"
3,"Bioengineering","Bionanoscience","Acoustic sensors"
3,"Bioengineering","Bionanoscience","Bioelectronics"
3,"Bioengineering","Bionanoscience","Bionanocatalysts"
3,"Bioengineering","Bionanoscience","Bionanomagnets"
3,"Bioengineering","Bionanoscience","Bionanoscience"
3,"Bioengineering","Bionanoscience","Cell-penetrating probes"
3,"Bioengineering","Bionanoscience","DNA nanostructures"
3,"Bioengineering","Bionanoscience","Holograms"
3,"Bioengineering","Bionanoscience","Molecular imprinting"
3,"Bioengineering","Bionanoscience","Molecular patterning"
3,"Bioengineering","Bionanoscience","Molecular self-assembly"
3,"Bioengineering","Bionanoscience","Nanocrystals"
3,"Bioengineering","Bionanoscience","Nanomechanics"
3,"Bioengineering","Bionanoscience","Nucleic acid nanotechnology"
3,"Bioengineering","Bionanoscience","Protein nanotechnology"
3,"Bioengineering","Bionanoscience","Single molecule measurement"
2,"Bioengineering","Bioreactors","Bioreactors"
2,"Bioengineering","Environmental biotechnology","Environmental biotechnology"
3,"Bioengineering","Environmental biotechnology","Bioavailability"
3,"Bioengineering","Environmental biotechnology","Biogeomicrobiology"
3,"Bioengineering","Environmental biotechnology","Bioremediation"
3,"Bioengineering","Environmental biotechnology","Biotreatment"
3,"Bioengineering","Environmental biotechnology","Environmental biotechnology"
3,"Bioengineering","Environmental biotechnology","Environmental sensing"
3,"Bioengineering","Environmental biotechnology","Heavy metals"
3,"Bioengineering","Environmental biotechnology","Hydrocarbons"
3,"Bioengineering","Environmental biotechnology","Industrial contaminants"
3,"Bioengineering","Environmental biotechnology","Organic pollutants"
3,"Bioengineering","Environmental biotechnology","Pesticides"
3,"Bioengineering","Environmental biotechnology","Phytoremediation"
3,"Bioengineering","Environmental biotechnology","Sediments"
3,"Bioengineering","Environmental biotechnology","Waste"
3,"Bioengineering","Environmental biotechnology","Water waste"
2,"Bioengineering","Macro-molecular delivery","Macro-molecular delivery"
3,"Bioengineering","Macro-molecular delivery","Complex Q"
3,"Bioengineering","Macro-molecular delivery","Drug delivery"
3,"Bioengineering","Macro-molecular delivery","Extracellular targetting"
3,"Bioengineering","Macro-molecular delivery","Intracellular targetting"
3,"Bioengineering","Macro-molecular delivery","Macro-molecular delivery"
3,"Bioengineering","Macro-molecular delivery","Molecular virology"
3,"Bioengineering","Macro-molecular delivery","Non-viral vector"
3,"Bioengineering","Macro-molecular delivery","Particle delivery"
3,"Bioengineering","Macro-molecular delivery","Peptide delivery"
3,"Bioengineering","Macro-molecular delivery","Prodrug"
3,"Bioengineering","Macro-molecular delivery","Prolonged delivery"
3,"Bioengineering","Macro-molecular delivery","Protein delivery"
3,"Bioengineering","Macro-molecular delivery","Site specific delivery"
3,"Bioengineering","Macro-molecular delivery","Small molecule delivery"
