"location","type","plot_size","display_order","parent","region","fractal_order","transect_order","centroid_x","centroid_y","source","bbox_xmin","bbox_ymin","bbox_xmax","bbox_ymax","wkt_wgs84"
"B_86","SAFE Sampling point","25m x 25m",7,null,"SAFE",1,1,117.618637,4.731755,"SAFE_core_sampling_stations_WGS84.shp",117.618637,4.731755,117.618637,4.731755,"SRID=4326;POINT (117.6186 4.731755)"
"B_87","SAFE Sampling point","25m x 25m",7,null,"SAFE",1,1,117.618689,4.731264,"SAFE_core_sampling_stations_WGS84.shp",117.618689,4.731264,117.618689,4.731264,"SRID=4326;POINT (117.6187 4.731264)"
"B_88","SAFE Sampling point","25m x 25m",7,null,"SAFE",1,2,117.618495,4.733096,"SAFE_core_sampling_stations_WGS84.shp",117.618495,4.733096,117.618495,4.733096,"SRID=4326;POINT (117.6185 4.733096)"
"B_89","SAFE Sampling point","25m x 25m",7,null,"SAFE",1,2,117.61855,4.732599,"SAFE_core_sampling_stations_WGS84.shp",117.61855,4.732599,117.61855,4.732599,"SRID=4326;POINT (117.6185 4.732599)"
"B_90","SAFE Sampling point","25m x 25m",7,null,"SAFE",1,2,117.61892,4.732885,"SAFE_core_sampling_stations_WGS84.shp",117.61892,4.732885,117.61892,4.732885,"SRID=4326;POINT (117.6189 4.732885)"
"B_91","SAFE Sampling point","25m x 25m",7,null,"SAFE",1,3,117.618205,4.735838,"SAFE_core_sampling_stations_WGS84.shp",117.618205,4.735838,117.618205,4.735838,"SRID=4326;POINT (117.6182 4.735838)"
"B_92","SAFE Sampling point","25m x 25m",7,null,"SAFE",1,3,117.61826,4.735343,"SAFE_core_sampling_stations_WGS84.shp",117.61826,4.735343,117.61826,4.735343,"SRID=4326;POINT (117.6183 4.735343)"
"B_93","SAFE Sampling point","25m x 25m",7,null,"SAFE",1,3,117.618625,4.735631,"SAFE_core_sampling_stations_WGS84.shp",117.618625,4.735631,117.618625,4.735631,"SRID=4326;POINT (117.6186 4.735631)"
"B_94","SAFE Sampling point","25m x 25m",7,null,"SAFE",1,4,117.618118,4.736679,"SAFE_core_sampling_stations_WGS84.shp",117.618118,4.736679,117.618118,4.736679,"SRID=4326;POINT (117.6181 4.736679)"
"B_95","SAFE Sampling point","25m x 25m",7,null,"SAFE",1,4,117.618064,4.737172,"SAFE_core_sampling_stations_WGS84.shp",117.618064,4.737172,117.618064,4.737172,"SRID=4326;POINT (117.6181 4.737172)"
"B_96","SAFE Sampling point","25m x 25m",7,null,"SAFE",1,4,117.618488,4.736968,"SAFE_core_sampling_stations_WGS84.shp",117.618488,4.736968,117.618488,4.736968,"SRID=4326;POINT (117.6185 4.736968)"
"B_596","SAFE Sampling point","25m x 25m",7,null,"SAFE",2,1,117.618778,4.731007,"SAFE_core_sampling_stations_WGS84.shp",117.618778,4.731007,117.618778,4.731007,"SRID=4326;POINT (117.6188 4.731007)"
"B_597","SAFE Sampling point","25m x 25m",7,null,"SAFE",2,2,117.61892,4.729673,"SAFE_core_sampling_stations_WGS84.shp",117.61892,4.729673,117.61892,4.729673,"SRID=4326;POINT (117.6189 4.729673)"
"B_598","SAFE Sampling point","25m x 25m",7,null,"SAFE",2,3,117.619206,4.726921,"SAFE_core_sampling_stations_WGS84.shp",117.619206,4.726921,117.619206,4.726921,"SRID=4326;POINT (117.6192 4.726921)"
"B_599","SAFE Sampling point","25m x 25m",7,null,"SAFE",2,4,117.619349,4.725589,"SAFE_core_sampling_stations_WGS84.shp",117.619349,4.725589,117.619349,4.725589,"SRID=4326;POINT (117.6193 4.725589)"
"B_600","SAFE Sampling point","25m x 25m",7,null,"SAFE",2,1,117.619718,4.730029,"SAFE_core_sampling_stations_WGS84.shp",117.619718,4.730029,117.619718,4.730029,"SRID=4326;POINT (117.6197 4.730029)"
"B_601","SAFE Sampling point","25m x 25m",7,null,"SAFE",2,2,117.620932,4.729458,"SAFE_core_sampling_stations_WGS84.shp",117.620932,4.729458,117.620932,4.729458,"SRID=4326;POINT (117.6209 4.729458)"
"B_602","SAFE Sampling point","25m x 25m",7,null,"SAFE",2,3,117.623449,4.728259,"SAFE_core_sampling_stations_WGS84.shp",117.623449,4.728259,117.623449,4.728259,"SRID=4326;POINT (117.6234 4.728259)"
"B_603","SAFE Sampling point","25m x 25m",7,null,"SAFE",2,4,117.624661,4.727691,"SAFE_core_sampling_stations_WGS84.shp",117.624661,4.727691,117.624661,4.727691,"SRID=4326;POINT (117.6247 4.727691)"
"B_604","SAFE Sampling point","25m x 25m",7,null,"SAFE",2,1,117.617771,4.729957,"SAFE_core_sampling_stations_WGS84.shp",117.617771,4.729957,117.617771,4.729957,"SRID=4326;POINT (117.6178 4.729957)"
"B_605","SAFE Sampling point","25m x 25m",7,null,"SAFE",2,2,117.616669,4.729191,"SAFE_core_sampling_stations_WGS84.shp",117.616669,4.729191,117.616669,4.729191,"SRID=4326;POINT (117.6167 4.729191)"
"B_606","SAFE Sampling point","25m x 25m",7,null,"SAFE",2,3,117.614395,4.727615,"SAFE_core_sampling_stations_WGS84.shp",117.614395,4.727615,117.614395,4.727615,"SRID=4326;POINT (117.6144 4.727615)"
"B_607","SAFE Sampling point","25m x 25m",7,null,"SAFE",2,4,117.613297,4.726849,"SAFE_core_sampling_stations_WGS84.shp",117.613297,4.726849,117.613297,4.726849,"SRID=4326;POINT (117.6133 4.726849)"
"B_608","SAFE Sampling point","25m x 25m",7,null,"SAFE",2,1,117.618786,4.73152,"SAFE_core_sampling_stations_WGS84.shp",117.618786,4.73152,117.618786,4.73152,"SRID=4326;POINT (117.6188 4.73152)"
"B_609","SAFE Sampling point","25m x 25m",7,null,"SAFE",2,2,117.618645,4.732855,"SAFE_core_sampling_stations_WGS84.shp",117.618645,4.732855,117.618645,4.732855,"SRID=4326;POINT (117.6186 4.732855)"
"B_610","SAFE Sampling point","25m x 25m",7,null,"SAFE",2,3,117.618359,4.735607,"SAFE_core_sampling_stations_WGS84.shp",117.618359,4.735607,117.618359,4.735607,"SRID=4326;POINT (117.6184 4.735607)"
"B_611","SAFE Sampling point","25m x 25m",7,null,"SAFE",2,4,117.618215,4.736938,"SAFE_core_sampling_stations_WGS84.shp",117.618215,4.736938,117.618215,4.736938,"SRID=4326;POINT (117.6182 4.736938)"
"B_781","SAFE Sampling point","25m x 25m",7,null,"SAFE",3,1,117.618834,4.730342,"SAFE_core_sampling_stations_WGS84.shp",117.618834,4.730342,117.618834,4.730342,"SRID=4326;POINT (117.6188 4.730342)"
"B_782","SAFE Sampling point","25m x 25m",7,null,"SAFE",3,3,117.619254,4.726255,"SAFE_core_sampling_stations_WGS84.shp",117.619254,4.726255,117.619254,4.726255,"SRID=4326;POINT (117.6193 4.726255)"
"B_783","SAFE Sampling point","25m x 25m",7,null,"SAFE",3,1,117.620216,4.729717,"SAFE_core_sampling_stations_WGS84.shp",117.620216,4.729717,117.620216,4.729717,"SRID=4326;POINT (117.6202 4.729717)"
"B_784","SAFE Sampling point","25m x 25m",7,null,"SAFE",3,3,117.623943,4.727986,"SAFE_core_sampling_stations_WGS84.shp",117.623943,4.727986,117.623943,4.727986,"SRID=4326;POINT (117.6239 4.727986)"
"B_785","SAFE Sampling point","25m x 25m",7,null,"SAFE",3,1,117.617156,4.72963,"SAFE_core_sampling_stations_WGS84.shp",117.617156,4.72963,117.617156,4.72963,"SRID=4326;POINT (117.6172 4.72963)"
"B_786","SAFE Sampling point","25m x 25m",7,null,"SAFE",3,3,117.613816,4.727237,"SAFE_core_sampling_stations_WGS84.shp",117.613816,4.727237,117.613816,4.727237,"SRID=4326;POINT (117.6138 4.727237)"
"B_787","SAFE Sampling point","25m x 25m",7,null,"SAFE",3,1,117.618783,4.73225,"SAFE_core_sampling_stations_WGS84.shp",117.618783,4.73225,117.618783,4.73225,"SRID=4326;POINT (117.6188 4.73225)"
"B_788","SAFE Sampling point","25m x 25m",7,null,"SAFE",3,3,117.618363,4.736337,"SAFE_core_sampling_stations_WGS84.shp",117.618363,4.736337,117.618363,4.736337,"SRID=4326;POINT (117.6184 4.736337)"
"B_860","SAFE Sampling point","25m x 25m",7,null,"SAFE",4,2,117.619053,4.728316,"SAFE_core_sampling_stations_WGS84.shp",117.619053,4.728316,117.619053,4.728316,"SRID=4326;POINT (117.6191 4.728316)"
"B_861","SAFE Sampling point","25m x 25m",7,null,"SAFE",4,2,117.62145,4.729159,"SAFE_core_sampling_stations_WGS84.shp",117.62145,4.729159,117.62145,4.729159,"SRID=4326;POINT (117.6214 4.729159)"
"B_862","SAFE Sampling point","25m x 25m",7,null,"SAFE",4,2,117.615512,4.728422,"SAFE_core_sampling_stations_WGS84.shp",117.615512,4.728422,117.615512,4.728422,"SRID=4326;POINT (117.6155 4.728422)"
"B_863","SAFE Sampling point","25m x 25m",7,null,"SAFE",4,2,117.61855,4.734276,"SAFE_core_sampling_stations_WGS84.shp",117.61855,4.734276,117.61855,4.734276,"SRID=4326;POINT (117.6185 4.734276)"
"C_97","SAFE Sampling point","25m x 25m",7,null,"SAFE",1,1,117.62382,4.708793,"SAFE_core_sampling_stations_WGS84.shp",117.62382,4.708793,117.62382,4.708793,"SRID=4326;POINT (117.6238 4.708793)"
"C_98","SAFE Sampling point","25m x 25m",7,null,"SAFE",1,1,117.624229,4.709154,"SAFE_core_sampling_stations_WGS84.shp",117.624229,4.709154,117.624229,4.709154,"SRID=4326;POINT (117.6242 4.709154)"
"C_99","SAFE Sampling point","25m x 25m",7,null,"SAFE",1,1,117.623795,4.709324,"SAFE_core_sampling_stations_WGS84.shp",117.623795,4.709324,117.623795,4.709324,"SRID=4326;POINT (117.6238 4.709324)"
"C_100","SAFE Sampling point","25m x 25m",7,null,"SAFE",1,2,117.623571,4.710112,"SAFE_core_sampling_stations_WGS84.shp",117.623571,4.710112,117.623571,4.710112,"SRID=4326;POINT (117.6236 4.710112)"
"C_101","SAFE Sampling point","25m x 25m",7,null,"SAFE",1,2,117.623916,4.710428,"SAFE_core_sampling_stations_WGS84.shp",117.623916,4.710428,117.623916,4.710428,"SRID=4326;POINT (117.6239 4.710428)"
"C_102","SAFE Sampling point","25m x 25m",7,null,"SAFE",1,2,117.623475,4.710603,"SAFE_core_sampling_stations_WGS84.shp",117.623475,4.710603,117.623475,4.710603,"SRID=4326;POINT (117.6235 4.710603)"
"C_103","SAFE Sampling point","25m x 25m",7,null,"SAFE",1,3,117.622986,4.712845,"SAFE_core_sampling_stations_WGS84.shp",117.622986,4.712845,117.622986,4.712845,"SRID=4326;POINT (117.623 4.712845)"
"C_104","SAFE Sampling point","25m x 25m",7,null,"SAFE",1,3,117.622958,4.713311,"SAFE_core_sampling_stations_WGS84.shp",117.622958,4.713311,117.622958,4.713311,"SRID=4326;POINT (117.623 4.713311)"
"C_105","SAFE Sampling point","25m x 25m",7,null,"SAFE",1,3,117.623394,4.71314,"SAFE_core_sampling_stations_WGS84.shp",117.623394,4.71314,117.623394,4.71314,"SRID=4326;POINT (117.6234 4.71314)"
"C_106","SAFE Sampling point","25m x 25m",7,null,"SAFE",1,4,117.622707,4.714629,"SAFE_core_sampling_stations_WGS84.shp",117.622707,4.714629,117.622707,4.714629,"SRID=4326;POINT (117.6227 4.714629)"
"C_107","SAFE Sampling point","25m x 25m",7,null,"SAFE",1,4,117.623146,4.714461,"SAFE_core_sampling_stations_WGS84.shp",117.623146,4.714461,117.623146,4.714461,"SRID=4326;POINT (117.6231 4.714461)"
"C_108","SAFE Sampling point","25m x 25m",7,null,"SAFE",1,4,117.622802,4.714142,"SAFE_core_sampling_stations_WGS84.shp",117.622802,4.714142,117.622802,4.714142,"SRID=4326;POINT (117.6228 4.714142)"
"C_109","SAFE Sampling point","25m x 25m",7,null,"SAFE",1,1,117.624901,4.709915,"SAFE_core_sampling_stations_WGS84.shp",117.624901,4.709915,117.624901,4.709915,"SRID=4326;POINT (117.6249 4.709915)"
"C_110","SAFE Sampling point","25m x 25m",7,null,"SAFE",1,1,117.624455,4.710043,"SAFE_core_sampling_stations_WGS84.shp",117.624455,4.710043,117.624455,4.710043,"SRID=4326;POINT (117.6245 4.710043)"
"C_111","SAFE Sampling point","25m x 25m",7,null,"SAFE",1,1,117.624821,4.710374,"SAFE_core_sampling_stations_WGS84.shp",117.624821,4.710374,117.624821,4.710374,"SRID=4326;POINT (117.6248 4.710374)"
"C_112","SAFE Sampling point","25m x 25m",7,null,"SAFE",1,2,117.625453,4.71094,"SAFE_core_sampling_stations_WGS84.shp",117.625453,4.71094,117.625453,4.71094,"SRID=4326;POINT (117.6255 4.71094)"
"C_113","SAFE Sampling point","25m x 25m",7,null,"SAFE",1,2,117.625902,4.710809,"SAFE_core_sampling_stations_WGS84.shp",117.625902,4.710809,117.625902,4.710809,"SRID=4326;POINT (117.6259 4.710809)"
"C_114","SAFE Sampling point","25m x 25m",7,null,"SAFE",1,2,117.625823,4.711277,"SAFE_core_sampling_stations_WGS84.shp",117.625823,4.711277,117.625823,4.711277,"SRID=4326;POINT (117.6258 4.711277)"
"C_115","SAFE Sampling point","25m x 25m",7,null,"SAFE",1,3,117.627973,4.712706,"SAFE_core_sampling_stations_WGS84.shp",117.627973,4.712706,117.627973,4.712706,"SRID=4326;POINT (117.628 4.712706)"
"C_116","SAFE Sampling point","25m x 25m",7,null,"SAFE",1,3,117.627893,4.713168,"SAFE_core_sampling_stations_WGS84.shp",117.627893,4.713168,117.627893,4.713168,"SRID=4326;POINT (117.6279 4.713168)"
"C_117","SAFE Sampling point","25m x 25m",7,null,"SAFE",1,3,117.627525,4.712833,"SAFE_core_sampling_stations_WGS84.shp",117.627525,4.712833,117.627525,4.712833,"SRID=4326;POINT (117.6275 4.712833)"
"C_118","SAFE Sampling point","25m x 25m",7,null,"SAFE",1,4,117.628523,4.713733,"SAFE_core_sampling_stations_WGS84.shp",117.628523,4.713733,117.628523,4.713733,"SRID=4326;POINT (117.6285 4.713733)"
"C_119","SAFE Sampling point","25m x 25m",7,null,"SAFE",1,4,117.628974,4.713603,"SAFE_core_sampling_stations_WGS84.shp",117.628974,4.713603,117.628974,4.713603,"SRID=4326;POINT (117.629 4.713603)"
"C_120","SAFE Sampling point","25m x 25m",7,null,"SAFE",1,4,117.62889,4.714067,"SAFE_core_sampling_stations_WGS84.shp",117.62889,4.714067,117.62889,4.714067,"SRID=4326;POINT (117.6289 4.714067)"
"C_121","SAFE Sampling point","25m x 25m",7,null,"SAFE",1,1,117.623035,4.709754,"SAFE_core_sampling_stations_WGS84.shp",117.623035,4.709754,117.623035,4.709754,"SRID=4326;POINT (117.623 4.709754)"
"C_122","SAFE Sampling point","25m x 25m",7,null,"SAFE",1,1,117.622566,4.709907,"SAFE_core_sampling_stations_WGS84.shp",117.622566,4.709907,117.622566,4.709907,"SRID=4326;POINT (117.6226 4.709907)"
"C_123","SAFE Sampling point","25m x 25m",7,null,"SAFE",1,1,117.622923,4.710205,"SAFE_core_sampling_stations_WGS84.shp",117.622923,4.710205,117.622923,4.710205,"SRID=4326;POINT (117.6229 4.710205)"
"C_124","SAFE Sampling point","25m x 25m",7,null,"SAFE",1,2,117.621649,4.710625,"SAFE_core_sampling_stations_WGS84.shp",117.621649,4.710625,117.621649,4.710625,"SRID=4326;POINT (117.6216 4.710625)"
"C_125","SAFE Sampling point","25m x 25m",7,null,"SAFE",1,2,117.62176,4.71017,"SAFE_core_sampling_stations_WGS84.shp",117.62176,4.71017,117.62176,4.71017,"SRID=4326;POINT (117.6218 4.71017)"
"C_126","SAFE Sampling point","25m x 25m",7,null,"SAFE",1,2,117.621283,4.710322,"SAFE_core_sampling_stations_WGS84.shp",117.621283,4.710322,117.621283,4.710322,"SRID=4326;POINT (117.6213 4.710322)"
"C_127","SAFE Sampling point","25m x 25m",7,null,"SAFE",1,3,117.619118,4.711036,"SAFE_core_sampling_stations_WGS84.shp",117.619118,4.711036,117.619118,4.711036,"SRID=4326;POINT (117.6191 4.711036)"
"C_128","SAFE Sampling point","25m x 25m",7,null,"SAFE",1,3,117.618644,4.711187,"SAFE_core_sampling_stations_WGS84.shp",117.618644,4.711187,117.618644,4.711187,"SRID=4326;POINT (117.6186 4.711187)"
"C_129","SAFE Sampling point","25m x 25m",7,null,"SAFE",1,3,117.619004,4.711487,"SAFE_core_sampling_stations_WGS84.shp",117.619004,4.711487,117.619004,4.711487,"SRID=4326;POINT (117.619 4.711487)"
"C_130","SAFE Sampling point","25m x 25m",7,null,"SAFE",1,4,117.617367,4.711601,"SAFE_core_sampling_stations_WGS84.shp",117.617367,4.711601,117.617367,4.711601,"SRID=4326;POINT (117.6174 4.711601)"
"C_131","SAFE Sampling point","25m x 25m",7,null,"SAFE",1,4,117.617727,4.711905,"SAFE_core_sampling_stations_WGS84.shp",117.617727,4.711905,117.617727,4.711905,"SRID=4326;POINT (117.6177 4.711905)"
"C_132","SAFE Sampling point","25m x 25m",7,null,"SAFE",1,4,117.61784,4.71145,"SAFE_core_sampling_stations_WGS84.shp",117.61784,4.71145,117.61784,4.71145,"SRID=4326;POINT (117.6178 4.71145)"
"C_133","SAFE Sampling point","25m x 25m",7,null,"SAFE",1,1,117.624098,4.708323,"SAFE_core_sampling_stations_WGS84.shp",117.624098,4.708323,117.624098,4.708323,"SRID=4326;POINT (117.6241 4.708323)"
"C_134","SAFE Sampling point","25m x 25m",7,null,"SAFE",1,1,117.623665,4.708493,"SAFE_core_sampling_stations_WGS84.shp",117.623665,4.708493,117.623665,4.708493,"SRID=4326;POINT (117.6237 4.708493)"
"C_135","SAFE Sampling point","25m x 25m",7,null,"SAFE",1,1,117.624074,4.708853,"SAFE_core_sampling_stations_WGS84.shp",117.624074,4.708853,117.624074,4.708853,"SRID=4326;POINT (117.6241 4.708853)"
"C_136","SAFE Sampling point","25m x 25m",7,null,"SAFE",1,2,117.624255,4.707489,"SAFE_core_sampling_stations_WGS84.shp",117.624255,4.707489,117.624255,4.707489,"SRID=4326;POINT (117.6243 4.707489)"
"C_137","SAFE Sampling point","25m x 25m",7,null,"SAFE",1,2,117.624351,4.706998,"SAFE_core_sampling_stations_WGS84.shp",117.624351,4.706998,117.624351,4.706998,"SRID=4326;POINT (117.6244 4.706998)"
"C_138","SAFE Sampling point","25m x 25m",7,null,"SAFE",1,2,117.62391,4.707173,"SAFE_core_sampling_stations_WGS84.shp",117.62391,4.707173,117.62391,4.707173,"SRID=4326;POINT (117.6239 4.707173)"
"C_139","SAFE Sampling point","25m x 25m",7,null,"SAFE",1,3,117.624772,4.704779,"SAFE_core_sampling_stations_WGS84.shp",117.624772,4.704779,117.624772,4.704779,"SRID=4326;POINT (117.6248 4.704779)"
"C_140","SAFE Sampling point","25m x 25m",7,null,"SAFE",1,3,117.624868,4.70429,"SAFE_core_sampling_stations_WGS84.shp",117.624868,4.70429,117.624868,4.70429,"SRID=4326;POINT (117.6249 4.70429)"
"C_141","SAFE Sampling point","25m x 25m",7,null,"SAFE",1,3,117.624432,4.704462,"SAFE_core_sampling_stations_WGS84.shp",117.624432,4.704462,117.624432,4.704462,"SRID=4326;POINT (117.6244 4.704462)"
"C_142","SAFE Sampling point","25m x 25m",7,null,"SAFE",1,4,117.625119,4.702972,"SAFE_core_sampling_stations_WGS84.shp",117.625119,4.702972,117.625119,4.702972,"SRID=4326;POINT (117.6251 4.702972)"
"C_143","SAFE Sampling point","25m x 25m",7,null,"SAFE",1,4,117.625024,4.703459,"SAFE_core_sampling_stations_WGS84.shp",117.625024,4.703459,117.625024,4.703459,"SRID=4326;POINT (117.625 4.703459)"
"C_144","SAFE Sampling point","25m x 25m",7,null,"SAFE",1,4,117.624679,4.703141,"SAFE_core_sampling_stations_WGS84.shp",117.624679,4.703141,117.624679,4.703141,"SRID=4326;POINT (117.6247 4.703141)"
"C_612","SAFE Sampling point","25m x 25m",7,null,"SAFE",2,1,117.623963,4.709102,"SAFE_core_sampling_stations_WGS84.shp",117.623963,4.709102,117.623963,4.709102,"SRID=4326;POINT (117.624 4.709102)"
"C_613","SAFE Sampling point","25m x 25m",7,null,"SAFE",2,2,117.623644,4.710375,"SAFE_core_sampling_stations_WGS84.shp",117.623644,4.710375,117.623644,4.710375,"SRID=4326;POINT (117.6236 4.710375)"
"C_614","SAFE Sampling point","25m x 25m",7,null,"SAFE",2,3,117.623063,4.713116,"SAFE_core_sampling_stations_WGS84.shp",117.623063,4.713116,117.623063,4.713116,"SRID=4326;POINT (117.6231 4.713116)"
"C_615","SAFE Sampling point","25m x 25m",7,null,"SAFE",2,4,117.622877,4.714408,"SAFE_core_sampling_stations_WGS84.shp",117.622877,4.714408,117.622877,4.714408,"SRID=4326;POINT (117.6229 4.714408)"
"C_616","SAFE Sampling point","25m x 25m",7,null,"SAFE",2,1,117.624719,4.710115,"SAFE_core_sampling_stations_WGS84.shp",117.624719,4.710115,117.624719,4.710115,"SRID=4326;POINT (117.6247 4.710115)"
"C_617","SAFE Sampling point","25m x 25m",7,null,"SAFE",2,2,117.625716,4.711013,"SAFE_core_sampling_stations_WGS84.shp",117.625716,4.711013,117.625716,4.711013,"SRID=4326;POINT (117.6257 4.711013)"
"C_618","SAFE Sampling point","25m x 25m",7,null,"SAFE",2,3,117.627797,4.712908,"SAFE_core_sampling_stations_WGS84.shp",117.627797,4.712908,117.627797,4.712908,"SRID=4326;POINT (117.6278 4.712908)"
"C_619","SAFE Sampling point","25m x 25m",7,null,"SAFE",2,4,117.628789,4.713806,"SAFE_core_sampling_stations_WGS84.shp",117.628789,4.713806,117.628789,4.713806,"SRID=4326;POINT (117.6288 4.713806)"
"C_620","SAFE Sampling point","25m x 25m",7,null,"SAFE",2,1,117.622841,4.709947,"SAFE_core_sampling_stations_WGS84.shp",117.622841,4.709947,117.622841,4.709947,"SRID=4326;POINT (117.6228 4.709947)"
"C_621","SAFE Sampling point","25m x 25m",7,null,"SAFE",2,2,117.621565,4.710361,"SAFE_core_sampling_stations_WGS84.shp",117.621565,4.710361,117.621565,4.710361,"SRID=4326;POINT (117.6216 4.710361)"
"C_622","SAFE Sampling point","25m x 25m",7,null,"SAFE",2,3,117.618918,4.711234,"SAFE_core_sampling_stations_WGS84.shp",117.618918,4.711234,117.618918,4.711234,"SRID=4326;POINT (117.6189 4.711234)"
"C_623","SAFE Sampling point","25m x 25m",7,null,"SAFE",2,4,117.617643,4.711644,"SAFE_core_sampling_stations_WGS84.shp",117.617643,4.711644,117.617643,4.711644,"SRID=4326;POINT (117.6176 4.711644)"
"C_624","SAFE Sampling point","25m x 25m",7,null,"SAFE",2,1,117.62393,4.708545,"SAFE_core_sampling_stations_WGS84.shp",117.62393,4.708545,117.62393,4.708545,"SRID=4326;POINT (117.6239 4.708545)"
"C_625","SAFE Sampling point","25m x 25m",7,null,"SAFE",2,2,117.624182,4.707227,"SAFE_core_sampling_stations_WGS84.shp",117.624182,4.707227,117.624182,4.707227,"SRID=4326;POINT (117.6242 4.707227)"
"C_626","SAFE Sampling point","25m x 25m",7,null,"SAFE",2,3,117.624695,4.704508,"SAFE_core_sampling_stations_WGS84.shp",117.624695,4.704508,117.624695,4.704508,"SRID=4326;POINT (117.6247 4.704508)"
"C_627","SAFE Sampling point","25m x 25m",7,null,"SAFE",2,4,117.624948,4.703193,"SAFE_core_sampling_stations_WGS84.shp",117.624948,4.703193,117.624948,4.703193,"SRID=4326;POINT (117.6249 4.703193)"
"C_789","SAFE Sampling point","25m x 25m",7,null,"SAFE",3,1,117.623797,4.709716,"SAFE_core_sampling_stations_WGS84.shp",117.623797,4.709716,117.623797,4.709716,"SRID=4326;POINT (117.6238 4.709716)"
"C_790","SAFE Sampling point","25m x 25m",7,null,"SAFE",3,3,117.623021,4.713751,"SAFE_core_sampling_stations_WGS84.shp",117.623021,4.713751,117.623021,4.713751,"SRID=4326;POINT (117.623 4.713751)"
"C_791","SAFE Sampling point","25m x 25m",7,null,"SAFE",3,1,117.625178,4.710544,"SAFE_core_sampling_stations_WGS84.shp",117.625178,4.710544,117.625178,4.710544,"SRID=4326;POINT (117.6252 4.710544)"
"C_792","SAFE Sampling point","25m x 25m",7,null,"SAFE",3,3,117.628288,4.713228,"SAFE_core_sampling_stations_WGS84.shp",117.628288,4.713228,117.628288,4.713228,"SRID=4326;POINT (117.6283 4.713228)"
"C_793","SAFE Sampling point","25m x 25m",7,null,"SAFE",3,1,117.622212,4.710233,"SAFE_core_sampling_stations_WGS84.shp",117.622212,4.710233,117.622212,4.710233,"SRID=4326;POINT (117.6222 4.710233)"
